"","group_id","user_id","time","type","module","correct","content"
"9932",76,"4608",1471379922,"problem","083HG_COL_H1",1,"choice_2"
"9933",76,"4608",1471379928,"chat",NA,NA,"CG=10"
"9934",76,"6785",1471379956,"chat",NA,NA,"nothing i want to pick is available! >."
"9935",76,"6785",1471379961,"chat",NA,NA,"oh"
"9936",76,"6785",1471379975,"problem","083HG_COL_H1",1,"choice_1"
"9937",76,"4608",1471379982,"chat",NA,NA,"right?"
"9938",76,"6785",1471379996,"chat",NA,NA,"ok BC is 12 which means cd = 6"
"9939",76,"6785",1471379997,"chat",NA,NA,"so "
"9940",76,"6785",1471380022,"chat",NA,NA,"8"
"9941",76,"4608",1471380028,"chat",NA,NA,"yes!"
"9942",76,"4608",1471380034,"problem","083HG_COL_H2",0,"8"
"9943",76,"6785",1471380035,"problem","083HG_COL_H2",0,"8"
"9944",76,"4608",1471380072,"chat",NA,NA,"no clue here"
"9945",76,"6785",1471380210,"chat",NA,NA,"i dont have enough time to figure it out"
"9946",76,"4608",1471380212,"problem","080HA_COL_S",0,"6.5"
"9947",76,"4608",1471380223,"chat",NA,NA,"2?"
"9948",76,"4608",1471380227,"problem","076HA_COL_S",0,"2"
"9949",76,"6785",1471380239,"chat",NA,NA,"let's put that and move on lol"
"9950",76,"6785",1471380243,"problem","076HA_COL_S",0,"2"
"9951",76,"4608",1471380274,"chat",NA,NA,"next one is 6.5"
"9952",76,"6785",1471380286,"problem","080HA_COL_S",0,"6.5"
"9953",76,"6785",1471380297,"chat",NA,NA,"ok "
"9954",76,"6785",1471380306,"chat",NA,NA,"next one i have no idea what it even is lol"
"9955",76,"6785",1471380327,"chat",NA,NA,"what is g"
"9956",76,"6785",1471380333,"chat",NA,NA,"on yours"
"9957",76,"6785",1471380339,"chat",NA,NA,"f=9"
"9958",76,"4608",1471380354,"chat",NA,NA,"8.5 and 5.5 points"
"9959",76,"4608",1471380387,"chat",NA,NA,"so 9 for answer?"
"9960",76,"6785",1471380401,"chat",NA,NA,"yep"
"9961",76,"4608",1471380406,"problem","089HA_COL_J2",1,"9"
"9962",76,"6785",1471380407,"problem","089HA_COL_J1",1,"9"
"9963",76,"6785",1471380450,"chat",NA,NA,"18"
"9964",76,"4608",1471380460,"chat",NA,NA,"yes"
"9965",76,"4608",1471380464,"problem","087HA_COL_S",0,"18"
"9966",76,"6785",1471380476,"problem","087HA_COL_S",0,"18"
"9967",76,"4608",1471380514,"chat",NA,NA,"4.14?"
"9968",76,"6785",1471380524,"chat",NA,NA,"sounds good"
"9969",76,"4608",1471380530,"problem","090HN_COL_S",0,"4.14"
"9970",76,"6785",1471380531,"problem","090HN_COL_S",0,"4.14"
"9971",76,"4608",1471380585,"chat",NA,NA,".083?"
"9972",76,"4608",1471380590,"problem","095HN_COL_S",1,".083"
"9973",76,"6785",1471380633,"chat",NA,NA,"yes"
"9974",76,"6785",1471380640,"problem","095HN_COL_S",1,"1/6"
"9975",76,"4608",1471380643,"chat",NA,NA,"almost done!"
"9976",76,"6785",1471380656,"chat",NA,NA,"finallyyyy"
"9977",76,"6785",1471380661,"chat",NA,NA,"my angle is 23 degrees"
"9978",76,"4608",1471380670,"chat",NA,NA,"same"
"9979",76,"6785",1471380677,"chat",NA,NA,"ok"
"9980",76,"6785",1471380735,"chat",NA,NA,"ok so you pick a random # for what bc is"
"9981",76,"4608",1471380740,"chat",NA,NA,"5"
"9982",76,"6785",1471380744,"chat",NA,NA,"ok"
"9983",76,"4608",1471380775,"problem","094HA_COL_M2",1,"5"
"9984",76,"6785",1471380799,"chat",NA,NA,"jeeze.. idk, 13?"
"9985",76,"4608",1471380814,"chat",NA,NA,"great!"
"9986",76,"6785",1471380821,"chat",NA,NA,"oh, hundreth"
"9987",76,"6785",1471380825,"chat",NA,NA,"13.24"
"9988",76,"6785",1471380832,"problem","094HA_COL_M1",1,"13.24"
"9989",76,"4608",1471380854,"chat",NA,NA,"ok"
"9990",76,"6785",1471380902,"chat",NA,NA,"250"
"9991",76,"6785",1471380909,"problem","097HD_COL_S",0,"250"
"9992",76,"4608",1471380910,"problem","097HD_COL_S",0,"250"
"9993",76,"4608",1471380917,"chat",NA,NA,"thank you!!!"
"9994",76,"6785",1471380937,"chat",NA,NA,"you too! glad to be done! GL"
"9995",78,"881",1460149519,"chat",NA,NA,"hello"
"9996",78,"2992",1460149525,"chat",NA,NA,"hello"
"9997",78,"881",1460149552,"chat",NA,NA,"how do we use the chat?  when I move to the next page, it closes"
"9998",78,"2992",1460149569,"chat",NA,NA,"yeah, I just did the same and you vanished!"
"9999",78,"2992",1460149627,"chat",NA,NA,"also it didn't even load the question.  no question and no chat box!"
"10000",78,"881",1460149653,"chat",NA,NA,"yeah, can't figure it out"
"10001",78,"2992",1460149718,"chat",NA,NA,"ok, the 3rd page has a question.  but still no chat box that I can see"
"10002",78,"881",1460149809,"chat",NA,NA,"this will be too annoying.  just do it by yourself and leave a message at the end"
"10003",78,"2992",1460149852,"chat",NA,NA,"says we need to provide the same answers to the questions or we won't get paid, which makes it extra annoying to sync up"
"10004",78,"881",1460149861,"chat",NA,NA,"we can't keep going back and forth to read questions and then collaborate"
"10005",78,"2992",1460149899,"chat",NA,NA,"especially since they aren't even numbered, this is going to be very painful"
"10006",78,"881",1460149925,"chat",NA,NA,"are you willing to do it by yourself and leave a message?"
"10007",78,"881",1460149954,"chat",NA,NA,"I don't care, even if they reject (which i think is unlikely)"
"10008",78,"881",1460149971,"chat",NA,NA,"it's not worth the time using a messed up chat box"
"10009",78,"2992",1460149974,"chat",NA,NA,"yeah, I think that is the only way to go here.  this is clearly very broken"
"10010",78,"2992",1460149981,"chat",NA,NA,"definitely."
"10011",78,"881",1460149985,"chat",NA,NA,"alright, good luck"
"10012",78,"2992",1460149991,"chat",NA,NA,"and to you  :)"
"10013",78,"2992",1460150485,"chat",NA,NA,"are you getting broken questions?  i.e. it asks a question and there is no diagram attached so the question makes no sense?"
"10014",78,"2992",1460150784,"chat",NA,NA,"ACK!  *NOW* it is showing the chat box with a question up!  what the hell???"
"10015",78,"2992",1472765309,"chat",NA,NA,"hello"
"10016",78,"2992",1472765353,"chat",NA,NA,"I guess we just go through these one by one"
"10017",78,"2992",1472765394,"chat",NA,NA,"first one we need the values of C and A.  I guess if you get C, I'll get A is how this works"
"10018",78,"2992",1472765421,"problem","008EG_COL_H1",1,"choice_0"
"10019",78,"2992",1472765427,"chat",NA,NA,"says A=48"
"10020",78,"2992",1472765478,"chat",NA,NA,"so answer is 36, agreed?"
"10021",78,"2992",1472765521,"problem","008EG_COL_H2",1,"36"
"10022",78,"2992",1472765567,"chat",NA,NA,"next Q, only even x 13 is still even, so 5 of them"
"10023",78,"2992",1472765580,"problem","013EN_COL_S",1,"5"
"10024",78,"2992",1472765602,"chat",NA,NA,"3 for next Q?"
"10025",78,"2992",1472765631,"problem","015ED_COL_S",1,"3"
"10026",78,"2992",1472765646,"chat",NA,NA,"then 16?"
"10027",78,"2992",1472765698,"problem","018EA_COL_S",1,"16"
"10028",78,"2992",1472765751,"chat",NA,NA,"next Q, x can be anything, y is odd"
"10029",78,"2992",1472765774,"problem","030EN_COL_M1",1,"Even"
"10030",78,"2992",1472765795,"chat",NA,NA,"next Q, x is 180-70, so 110?"
"10031",78,"2992",1472765817,"problem","020EG_COL_S",1,"110"
"10032",78,"2992",1472765887,"chat",NA,NA,"next Q, mine has solutions of 3 and 6, do either of those solve yours?"
"10033",78,"2992",1472765898,"chat",NA,NA,"I guess we have different equations to solve"
"10034",78,"2992",1472765912,"chat",NA,NA,"ok, 6, cool"
"10035",78,"2992",1472765919,"problem","101AD_COL_J1",1,"6"
"10036",78,"2992",1472765939,"chat",NA,NA,"71 for next?"
"10037",78,"2992",1472766043,"problem","035ED_COL_S",1,"71"
"10038",78,"2992",1472766059,"chat",NA,NA,"next one 6?"
"10039",78,"2992",1472766115,"chat",NA,NA,"hmm, 2x18 is 36.  so 6x6=36?  or am I misreading"
"10040",78,"2992",1472766118,"chat",NA,NA,". ok, good"
"10041",78,"2992",1472766123,"problem","040MM_COL_S",1,"6"
"10042",78,"2992",1472766202,"chat",NA,NA,"if we know n21 and n22 we can answer this I think.  i.e. how many male and female browns"
"10043",78,"2992",1472766237,"chat",NA,NA,"ok"
"10044",78,"2992",1472766242,"problem","046MD_COL_H1",1,"choice_3"
"10045",78,"2992",1472766248,"chat",NA,NA,"n22 is 3"
"10046",78,"2992",1472766261,"chat",NA,NA,"so odds are 1/4"
"10047",78,"2992",1472766288,"problem","046MD_COL_H2",1,"1/4"
"10048",78,"2992",1472766346,"chat",NA,NA,"-990 for next?"
"10049",78,"2992",1472766416,"problem","042MN_COL_S",1,"-990"
"10050",78,"2992",1472766465,"chat",NA,NA,"I get 3 for next (rounded up from 2.52)"
"10051",78,"2992",1472766477,"chat",NA,NA,"oops, no  :)"
"10052",78,"2992",1472766493,"chat",NA,NA,"8?"
"10053",78,"2992",1472766554,"problem","044MM_COL_S",1,"8"
"10054",78,"2992",1472766628,"chat",NA,NA,"next one, x=3, y=-1 (not sure which one it is asking you for!)"
"10055",78,"2992",1472766660,"problem","050MA_COL_S",1,"3"
"10056",78,"2992",1472766700,"chat",NA,NA,"ok, choose slope of 1.  so y intercept is 2?"
"10057",78,"2992",1472766728,"problem","063MG_COL_M1",1,"1"
"10058",78,"2992",1472766763,"chat",NA,NA,"next one, 125000?"
"10059",78,"2992",1472766802,"problem","051MN_COL_S",1,"125000"
"10060",78,"2992",1472766814,"chat",NA,NA,"next one is 50"
"10061",78,"2992",1472766831,"problem","060MG_COL_S",1,"50"
"10062",78,"2992",1472766866,"chat",NA,NA,"never heard of a box-and-whisker plot..."
"10063",78,"2992",1472766903,"chat",NA,NA,"quick google says it should be 33 I think"
"10064",78,"2992",1472766922,"chat",NA,NA,"works for me"
"10065",78,"2992",1472766934,"problem","065HD_COL_S",1,"33"
"10066",78,"2992",1472767001,"chat",NA,NA,"and I'll be b, hope that is right"
"10067",78,"2992",1472767025,"problem","082HG_COL_H1",1,"choice_1"
"10068",78,"2992",1472767030,"chat",NA,NA,"b=6"
"10069",78,"2992",1472767117,"chat",NA,NA,"yeah, x/B = C/5"
"10070",78,"2992",1472767138,"chat",NA,NA,"testing... this working?"
"10071",78,"2992",1472767201,"chat",NA,NA,"sorry, lost connection, had to reconnect"
"10072",78,"2992",1472767261,"chat",NA,NA,"gimme a sec"
"10073",78,"2992",1472767286,"chat",NA,NA,"I get 9.6"
"10074",78,"2992",1472767332,"problem","082HG_COL_H2",1,"9.6"
"10075",78,"2992",1472767350,"chat",NA,NA,"next one 10?"
"10076",78,"2992",1472767379,"problem","074HG_COL_S",1,"10"
"10077",78,"2992",1472767429,"chat",NA,NA,"4.71?"
"10078",78,"2992",1472767449,"chat",NA,NA,"each one should be pi/2"
"10079",78,"2992",1472767466,"chat",NA,NA,". since each is half the circumference of a circle of diameter 1"
"10080",78,"2992",1472767488,"problem","084HM_COL_S",1,"4.71"
"10081",78,"2992",1472767539,"chat",NA,NA,"if we know the total number of boxes and total number of students..."
"10082",78,"2992",1472767557,"chat",NA,NA,", you get boxes in A and boxes in B, I'll get students"
"10083",78,"2992",1472767585,"problem","092HD_COL_H1",1,"choice_5, choice_6"
"10084",78,"2992",1472767596,"chat",NA,NA,"total students is 10+15 = 25"
"10085",78,"2992",1472767625,"chat",NA,NA,"so 7?"
"10086",78,"2992",1472767650,"chat",NA,NA,"hmm 2 questions on this page"
"10087",78,"2992",1472767719,"chat",NA,NA,"40+135 boxes sold = 175"
"10088",78,"2992",1472767747,"chat",NA,NA,"and 10+!5 = 25 students.  so 175/25 = 7 is average boxes per student"
"10089",78,"2992",1472767794,"chat",NA,NA,"I have 2 questions, they are the same one though.  both 7"
"10090",78,"2992",1472767801,"problem","092HD_COL_H2",1,"7"
"10091",78,"2992",1472767817,"problem","092HD_COL_S",1,"7"
"10092",78,"2992",1472767845,"chat",NA,NA,"next Q, 50?"
"10093",78,"2992",1472767867,"problem","075HD_COL_S",1,"50"
"10094",78,"2992",1472767915,"chat",NA,NA,"108.7 for next?"
"10095",78,"2992",1472767937,"chat",NA,NA,"3 to the 5th is 243"
"10096",78,"2992",1472767961,"chat",NA,NA,". and divide by square root of 8, about 2.828"
"10097",78,"2992",1472767983,"chat",NA,NA,"damn, messed up first time"
"10098",78,"2992",1472768003,"chat",NA,NA,"85.9"
"10099",78,"2992",1472768020,"problem","091HA_COL_S",1,"85.9"
"10100",78,"2992",1472768061,"chat",NA,NA,"hmm, I guess you have the numbers I am missing for this last one"
"10101",78,"2992",1472768070,"chat",NA,NA,"5 ? 30 ? 15 5"
"10102",78,"2992",1472768165,"chat",NA,NA,"how about 50-59?"
"10103",78,"2992",1472768196,"chat",NA,NA,"and 70-79?"
"10104",78,"2992",1472768265,"chat",NA,NA,"ok, cool.  I get 71 as an answer, assuming I can still work a calculator after all this"
"10105",78,"2992",1472768290,"problem","096HD_COL_J1",1,"71"
"10106",78,"2992",1472768301,"chat",NA,NA,"ok, good working with you!"
"10107",80,"509",1472767844,"chat",NA,NA,"Hi :)  I'm really bad at math, so...yeah"
"10108",80,"2176",1472767860,"chat",NA,NA,"Hey there. Unfortunately so am I. Pretty sure I got most of the individual ones wrong :("
"10109",80,"509",1472767928,"chat",NA,NA,"yep.  so at least we're even lol.  okay so on this one, it's A or C I think"
"10110",80,"509",1472767953,"problem","008EG_COL_H1",1,"choice_2"
"10111",80,"2176",1472767960,"chat",NA,NA,"Okay, I'll request A and you request C?"
"10112",80,"2176",1472767970,"problem","008EG_COL_H1",1,"choice_0"
"10113",80,"2176",1472767977,"chat",NA,NA,"A=48"
"10114",80,"509",1472767984,"chat",NA,NA,"or rather I requested ahhh cool okay"
"10115",80,"509",1472767993,"chat",NA,NA,"48-12"
"10116",80,"2176",1472768001,"problem","008EG_COL_H2",1,"36"
"10117",80,"509",1472768008,"chat",NA,NA,"36"
"10118",80,"509",1472768010,"problem","008EG_COL_H2",1,"36"
"10119",80,"2176",1472768011,"chat",NA,NA,"Got it!"
"10120",80,"509",1472768038,"chat",NA,NA,"oh heck...I don't like these lol"
"10121",80,"509",1472768082,"chat",NA,NA,"half the numbers are even, I think"
"10122",80,"2176",1472768124,"chat",NA,NA,"Yeah, that makes sense to me. Going with 5"
"10123",80,"2176",1472768128,"problem","013EN_COL_S",1,"5"
"10124",80,"509",1472768132,"chat",NA,NA,"yep, me too"
"10125",80,"509",1472768134,"problem","013EN_COL_S",1,"5"
"10126",80,"2176",1472768158,"chat",NA,NA,"So this should just be 3 degrees, right?"
"10127",80,"509",1472768183,"chat",NA,NA,"or 4"
"10128",80,"509",1472768195,"chat",NA,NA,"no, you're right"
"10129",80,"2176",1472768211,"chat",NA,NA,"That one was easy... hopefully more like that! lol"
"10130",80,"2176",1472768213,"problem","015ED_COL_S",1,"3"
"10131",80,"509",1472768235,"chat",NA,NA,"right? lol"
"10132",80,"509",1472768237,"problem","015ED_COL_S",1,"3"
"10133",80,"2176",1472768251,"chat",NA,NA,"Oh, here we go. I don't know how to do the solve for x style ones. I forgot that so long ago :/"
"10134",80,"509",1472768260,"chat",NA,NA,"I forgot that too!"
"10135",80,"509",1472768271,"chat",NA,NA,"it's going to be - something but that's all I got lol"
"10136",80,"509",1472768280,"chat",NA,NA,"wait...no"
"10137",80,"509",1472768288,"chat",NA,NA,"okay, x IS -4"
"10138",80,"509",1472768299,"chat",NA,NA,"-4x-4"
"10139",80,"509",1472768310,"chat",NA,NA,"I mean -4 times -4"
"10140",80,"509",1472768320,"chat",NA,NA,"wouldn't that be positive 16?"
"10141",80,"2176",1472768322,"chat",NA,NA,"So, -16 then"
"10142",80,"2176",1472768327,"chat",NA,NA,"oh wait no you're right. it's just 16"
"10143",80,"509",1472768339,"chat",NA,NA,"yeah I can't remember the - in multiplying lol, but yeah I think so"
"10144",80,"509",1472768343,"problem","018EA_COL_S",1,"16"
"10145",80,"2176",1472768365,"problem","018EA_COL_S",1,"16"
"10146",80,"509",1472768383,"chat",NA,NA,"oh yikes, this one's...fun lol"
"10147",80,"2176",1472768399,"chat",NA,NA,"Oh lord"
"10148",80,"509",1472768428,"chat",NA,NA,"ooh...okay, you choose 1 for x"
"10149",80,"509",1472768433,"chat",NA,NA,"and I'll choose 1 for y"
"10150",80,"509",1472768441,"chat",NA,NA,"that equals 9"
"10151",80,"2176",1472768478,"chat",NA,NA,"Well that made it a lot easier than I expected lol"
"10152",80,"509",1472768484,"chat",NA,NA,"yes! lol"
"10153",80,"509",1472768486,"problem","030EN_COL_M2",1,"Odd"
"10154",80,"2176",1472768492,"problem","030EN_COL_M1",1,"Odd"
"10155",80,"509",1472768523,"chat",NA,NA,"I hate the degrees one lol, but I think it's greater than 70"
"10156",80,"2176",1472768550,"chat",NA,NA,"Hmm. This is the point where I'd start throwing wild guesses because I haven't got a clue"
"10157",80,"2176",1472768579,"chat",NA,NA,"Is x representing the entire length of Elm St?"
"10158",80,"2176",1472768592,"chat",NA,NA,"Or just the degree of the angle of the road to elm?"
"10159",80,"509",1472768597,"chat",NA,NA,"okay so...90 degrees is what it should be for a right angle.  no, x is the number of degrees of that corner"
"10160",80,"509",1472768663,"chat",NA,NA,"okay...x has to be greater than 70, and also greater than 90"
"10161",80,"509",1472768679,"chat",NA,NA,"so I'm going to guess that it's 90 plus the difference between the two, which is 20"
"10162",80,"509",1472768683,"chat",NA,NA,"110"
"10163",80,"509",1472768697,"problem","020EG_COL_S",1,"110"
"10164",80,"2176",1472768698,"chat",NA,NA,"Thank god one of us knows what they're doing"
"10165",80,"509",1472768703,"chat",NA,NA,"I'm just guessing lol"
"10166",80,"509",1472768729,"chat",NA,NA,"and now it's a real guessing game lol"
"10167",80,"2176",1472768731,"chat",NA,NA,"Well, I'm fine with going with that. I certainly don't have any clue how to get the right number anyway"
"10168",80,"2176",1472768736,"problem","020EG_COL_S",1,"110"
"10169",80,"509",1472768777,"chat",NA,NA,"yeah, I don't remember geometry at ALL...except for squares lol"
"10170",80,"2176",1472768788,"chat",NA,NA,"Ok, mine is x and a tiny 2 - 9x + 18 = 0"
"10171",80,"509",1472768808,"chat",NA,NA,"yeah, mine too"
"10172",80,"2176",1472768826,"chat",NA,NA,"That's weird, the text made it sound like we'd have different ones. Hmm"
"10173",80,"509",1472768831,"chat",NA,NA,"so whatever x is has to equal 18"
"10174",80,"509",1472768836,"chat",NA,NA,"no, I got it lol, we have the same one"
"10175",80,"2176",1472768917,"chat",NA,NA,"I'm just going to throw out another guess. I wish they'd provide some basic refresher on how to do this stuff"
"10176",80,"2176",1472768931,"chat",NA,NA,"I'll say... 24?"
"10177",80,"509",1472768939,"chat",NA,NA,"yeah.  it hurts my head.  I just know that the...hmmm, let me try that"
"10178",80,"509",1472768988,"chat",NA,NA,"no.  the total is 120, -18, which won't give us 0"
"10179",80,"509",1472769091,"chat",NA,NA,"argh...I don't know.  it's x2 -3x =18"
"10180",80,"509",1472769096,"chat",NA,NA,"that's what we have to pay attention to"
"10181",80,"2176",1472769171,"chat",NA,NA,"I wish I could provide any sort of insight here. I tried brushing up on some algebra thing, but there's not enough time to do that"
"10182",80,"509",1472769207,"chat",NA,NA,"yeah, it's a lot of multiplying...I'm working on it"
"10183",80,"509",1472769217,"chat",NA,NA,"it's...multiply, guess, repeat lol"
"10184",80,"509",1472769319,"chat",NA,NA,"okay, it's 6"
"10185",80,"509",1472769333,"chat",NA,NA,"6x6 = 36"
"10186",80,"2176",1472769343,"chat",NA,NA,"Woo! Sorry I couldn't be of more use on that one :/"
"10187",80,"509",1472769343,"chat",NA,NA,"3x6 = 18"
"10188",80,"2176",1472769354,"problem","101AD_COL_J1",1,"6"
"10189",80,"509",1472769358,"chat",NA,NA,"36-18 = 18"
"10190",80,"509",1472769362,"chat",NA,NA,"so there we go :D"
"10191",80,"509",1472769365,"problem","101AD_COL_J2",1,"6"
"10192",80,"509",1472769375,"chat",NA,NA,"and no worries lol"
"10193",80,"509",1472769448,"chat",NA,NA,"oh I hate these...they confuse me"
"10194",80,"2176",1472769455,"chat",NA,NA,"Umm, I must be misreading this. How are we supposed to know which pair of dots belongs to the right pair?"
"10195",80,"509",1472769493,"chat",NA,NA,"I think...and this is a guess, that the tallest pair is the one at 74"
"10196",80,"509",1472769512,"chat",NA,NA,"so it looks like the answer IS 74, but that's too easy"
"10197",80,"2176",1472769540,"chat",NA,NA,"That does seem too easy. And now I see what you mean. I did misread it. So each dot is both a brother and a sister. Derp"
"10198",80,"2176",1472769555,"chat",NA,NA,"So it would be..."
"10199",80,"2176",1472769557,"chat",NA,NA,"71 actually"
"10200",80,"509",1472769570,"chat",NA,NA,"yeah let's go with that lol, because I have noooo clue"
"10201",80,"2176",1472769576,"chat",NA,NA,"Because the tallest sister is farthest on the right"
"10202",80,"2176",1472769583,"problem","035ED_COL_S",1,"71"
"10203",80,"509",1472769619,"chat",NA,NA,"yeah.  I'm going with 71.  works for me"
"10204",80,"509",1472769646,"problem","035ED_COL_S",1,"71"
"10205",80,"2176",1472769678,"chat",NA,NA,"I could be an idiot here, but doesn't that make the square 10x10?"
"10206",80,"2176",1472769707,"chat",NA,NA,"No, wait. Same area, I did the wrong part."
"10207",80,"509",1472769713,"chat",NA,NA,"2x18 is the area, which is 36"
"10208",80,"509",1472769744,"chat",NA,NA,"so, to find the square it's 36 divided by 2, because those have to be the same number"
"10209",80,"509",1472769767,"chat",NA,NA,"nope, I'm wrong"
"10210",80,"509",1472769785,"chat",NA,NA,"its something x something (both numbers the same) to equal 36"
"10211",80,"2176",1472769806,"chat",NA,NA,"so"
"10212",80,"2176",1472769807,"chat",NA,NA,"6x6"
"10213",80,"509",1472769810,"chat",NA,NA,"6 x 6"
"10214",80,"509",1472769814,"chat",NA,NA,"so 6 is the answer"
"10215",80,"2176",1472769817,"problem","040MM_COL_S",1,"6"
"10216",80,"2176",1472769819,"chat",NA,NA,"Yep"
"10217",80,"509",1472769839,"problem","040MM_COL_S",1,"6"
"10218",80,"509",1472769899,"chat",NA,NA,"oh yayyy statistics lol"
"10219",80,"2176",1472769916,"chat",NA,NA,"My head hurts so much"
"10220",80,"509",1472769921,"chat",NA,NA,"mine too"
"10221",80,"509",1472769930,"chat",NA,NA,"okay, so, n21 is the first selection"
"10222",80,"2176",1472769940,"chat",NA,NA,"and I'll go n22 I guess"
"10223",80,"2176",1472769955,"problem","046MD_COL_H1",1,"choice_3"
"10224",80,"2176",1472769958,"chat",NA,NA,"n22=3"
"10225",80,"509",1472769972,"chat",NA,NA,"n21 is one"
"10226",80,"2176",1472769996,"chat",NA,NA,"So 4 of 7 puppies are brown and 1 of 7 are brown and male"
"10227",80,"509",1472770023,"chat",NA,NA,"so it would be 1/7 because they won't let you do 1:7 which is the proper way lol"
"10228",80,"509",1472770032,"problem","046MD_COL_H2",1,"1/7"
"10229",80,"509",1472770035,"problem","046MD_COL_H1",1,"choice_2"
"10230",80,"2176",1472770051,"chat",NA,NA,"Hopefully they're fine with that and don't want us to convert to a percentage. I'm just putting 1.7"
"10231",80,"2176",1472770054,"chat",NA,NA,"1/7*"
"10232",80,"509",1472770090,"chat",NA,NA,"yeah.  they seem to be fine with it like that, because they don't want any other symbols usually"
"10233",80,"2176",1472770096,"problem","046MD_COL_H2",1,"1/7"
"10234",80,"509",1472770142,"chat",NA,NA,"okay so, 37241 is now 36,251"
"10235",80,"2176",1472770150,"chat",NA,NA,"990"
"10236",80,"2176",1472770155,"chat",NA,NA,"-990"
"10237",80,"2176",1472770176,"problem","042MN_COL_S",1,"-990"
"10238",80,"509",1472770178,"chat",NA,NA,"except they're going on about 5s"
"10239",80,"509",1472770194,"chat",NA,NA,"ohhh no you're right! I see"
"10240",80,"2176",1472770197,"chat",NA,NA,"I think that's just an example"
"10241",80,"509",1472770202,"problem","042MN_COL_S",1,"-990"
"10242",80,"509",1472770207,"chat",NA,NA,"yeah, you're right"
"10243",80,"509",1472770210,"chat",NA,NA,"thank you!"
"10244",80,"2176",1472770210,"chat",NA,NA,"yeah, we're good! Yay for an easy one"
"10245",80,"509",1472770259,"chat",NA,NA,"okay, the bottom one is 10.5-2.5"
"10246",80,"509",1472770285,"chat",NA,NA,"8 x 8.5"
"10247",80,"2176",1472770298,"chat",NA,NA,"68 divided by 9"
"10248",80,"2176",1472770306,"chat",NA,NA,"7.55 square yards"
"10249",80,"509",1472770339,"chat",NA,NA,"okay, why? lol"
"10250",80,"2176",1472770339,"chat",NA,NA,"I think that's right, anyway"
"10251",80,"509",1472770349,"chat",NA,NA,"usually it's a multiplication"
"10252",80,"509",1472770353,"chat",NA,NA,"so it'd be...hmmm"
"10253",80,"2176",1472770355,"chat",NA,NA,"Well, because 9 square feet is a yard"
"10254",80,"509",1472770360,"chat",NA,NA,"yeah"
"10255",80,"509",1472770368,"chat",NA,NA,"yeah, I see what you mean"
"10256",80,"2176",1472770375,"chat",NA,NA,"so 68 is the square footage, and dividing by 9 gets us the square yardage"
"10257",80,"509",1472770382,"chat",NA,NA,"you rock!"
"10258",80,"2176",1472770384,"chat",NA,NA,"at least I THINK lol"
"10259",80,"509",1472770401,"chat",NA,NA,"so they want it rounded, so it'd be 8?"
"10260",80,"2176",1472770419,"chat",NA,NA,"Oh good catch, I didn't notice that. Yeah, 8 then"
"10261",80,"2176",1472770424,"problem","044MM_COL_S",1,"8"
"10262",80,"509",1472770427,"chat",NA,NA,"we're a good team!"
"10263",80,"509",1472770430,"problem","044MM_COL_S",1,"8"
"10264",80,"2176",1472770439,"chat",NA,NA,"*High five*"
"10265",80,"2176",1472770451,"chat",NA,NA,"And the next one I can already tell you I am useless on lol"
"10266",80,"509",1472770463,"chat",NA,NA,"high five back, and we'll see lol"
"10267",80,"509",1472770522,"chat",NA,NA,"okay, yikes"
"10268",80,"2176",1472770549,"chat",NA,NA,"Some stuff is kind of coming back to me. I recall something about moving other parts of the equation to the other side. It's really vague though lol"
"10269",80,"509",1472770585,"chat",NA,NA,"yeah, because if the value of y changes, or the value of x does, then I could solve it, but apparently they are all supposed to be the same"
"10270",80,"509",1472770613,"chat",NA,NA,"I don't remember what the large symbol to the left is"
"10271",80,"2176",1472770620,"chat",NA,NA,"So I remember enough that the top one becomes x = 1 + -2y"
"10272",80,"509",1472770673,"chat",NA,NA,"oh yikes.  hmmm, and that would make x 1 lol"
"10273",80,"509",1472770695,"chat",NA,NA,"7 = 2x-y ?"
"10274",80,"509",1472770719,"chat",NA,NA,"doesn't help though lol, still makes x have different values"
"10275",80,"509",1472770759,"chat",NA,NA,"shall we flip a coin on this one and just put a random number?"
"10276",80,"2176",1472770768,"chat",NA,NA,"Yeah, I've got no idea on this one. "
"10277",80,"509",1472770819,"chat",NA,NA,"I'm just going to say x equals 1"
"10278",80,"509",1472770832,"chat",NA,NA,"because I can make that work on the top equation lol"
"10279",80,"509",1472770834,"chat",NA,NA,"so how bout it?"
"10280",80,"2176",1472770853,"chat",NA,NA,"I'm fine with that! I'd much rather move on to ones we can actually do!"
"10281",80,"2176",1472770857,"problem","050MA_COL_S",0,"1"
"10282",80,"509",1472770895,"problem","050MA_COL_S",0,"1"
"10283",80,"2176",1472770908,"chat",NA,NA,"Another thing I remember being able to do once upon a time, but have no idea how to even begin now."
"10284",80,"509",1472770908,"chat",NA,NA,"yes lol, like...this one? oh dear lol"
"10285",80,"2176",1472770973,"chat",NA,NA,"Honestly I'm not even sure what they want out of this one"
"10286",80,"2176",1472770994,"chat",NA,NA,"Oh wait. Is yours different than mine? I see -3, -1"
"10287",80,"509",1472771023,"chat",NA,NA,"okay, so, I remember a little bit.  "
"10288",80,"509",1472771035,"chat",NA,NA,"the negative numbers, that's the negative side of the horizontal line"
"10289",80,"509",1472771067,"chat",NA,NA,"-3 is three points over to that side on the horizontal line"
